timestamp,junction_id,rank_in_city,neighbor_ids,neighbor_congestion_avg,incoming_flow,outgoing_flow,network_congestion_index,global_traffic_load
2025-04-03 14:57:50.633444,J13,1,J11|J20,1.8,264,266,1.6,45086
2025-05-30 15:57:50.633444,J6,4,J4|J17,1.3,202,203,1.2,13033
2025-05-30 15:57:50.633444,J2,5,J1|J4,1.0,183,184,1.0,35747
2025-05-30 15:57:50.633444,J1,6,J10|J12,1.1,132,133,1.0,17454
2025-05-30 15:57:50.633444,J10,7,J2|J20,0.5,160,161,0.6,33746
2025-05-30 15:57:50.633444,J14,8,J3|J13,0.9,160,161,0.8,42393
2025-05-30 15:57:50.633444,J18,9,J15|J7,0.5,171,172,0.6,48945
2025-05-30 15:57:50.633444,J20,10,J17|J3,0.2,132,133,0.5,16516
2025-05-30 15:57:50.633444,J7,11,J16|J19,0.7,153,154,0.8,49733
2025-05-30 15:57:50.633444,J8,12,J2|J9,0.9,149,150,0.8,22763
2025-05-30 15:57:50.633444,J11,13,J15|J6,0.5,143,144,0.5,10917
2025-05-30 15:57:50.633444,J15,14,J19|J2,0.5,111,112,0.5,18890
2025-05-30 15:57:50.633444,J19,15,J20|J8,0.4,131,132,0.4,42737
2025-05-30 15:57:50.633444,J4,16,J18|J6,0.6,123,124,0.6,44324
2025-05-30 15:57:50.633444,J9,17,J17|J12,0.5,96,96,0.5,47992
2025-05-30 15:57:50.633444,J3,18,J6|J18,0.2,80,80,0.2,45958
2025-05-30 15:57:50.633444,J5,19,J10|J9,0.2,79,79,0.2,47786
2025-05-30 15:57:50.633444,J13,20,J15|J14,0.0,55,55,0.0,14564
2025-05-30 16:57:50.633444,J17,1,J7|J8,1.4,189,190,1.2,38845
2025-05-30 16:57:50.633444,J3,2,J15|J16,0.8,199,200,0.9,48200
2025-05-30 16:57:50.633444,J4,3,J5|J11,0.4,139,140,0.7,24719
2025-05-30 16:57:50.633444,J9,4,J8|J17,1.1,198,199,1.0,49967
2025-05-30 16:57:50.633444,J10,5,J16|J2,1.0,128,129,0.9,42364
2025-05-30 16:57:50.633444,J12,6,J19|J4,1.0,156,157,0.9,37452
2025-05-30 16:57:50.633444,J13,7,J2|J2,0.8,164,165,0.8,45561
2025-05-30 16:57:50.633444,J14,8,J1|J18,0.7,136,137,0.8,20951
2025-05-30 16:57:50.633444,J16,9,J16|J12,0.7,165,166,0.8,30067
2025-05-30 16:57:50.633444,J19,10,J2|J10,0.8,133,134,0.8,27093
2025-05-30 16:57:50.633444,J20,11,J7|J9,0.9,127,128,0.8,48961
2025-05-30 16:57:50.633444,J7,12,J4|J4,0.7,150,151,0.8,34236
2025-05-30 16:57:50.633444,J1,13,J20|J7,0.4,153,154,0.4,44956
2025-05-30 16:57:50.633444,J15,14,J4|J3,0.7,118,119,0.6,14598
2025-05-30 16:57:50.633444,J18,15,J14|J19,0.6,135,136,0.6,10504
2025-05-30 16:57:50.633444,J6,16,J2|J18,0.8,143,144,0.6,24741
2025-05-30 16:57:50.633444,J8,17,J8|J16,0.4,100,100,0.4,48938
2025-05-30 16:57:50.633444,J2,18,J6|J7,0.3,101,101,0.2,29052
2025-05-30 16:57:50.633444,J5,19,J8|J12,0.2,98,98,0.2,25738
2025-05-30 16:57:50.633444,J11,20,J14|J2,0.0,77,77,0.0,16932
2025-05-30 17:57:50.633444,J4,1,J3|J16,1.9,371,374,2.3,13939
2025-05-30 17:57:50.633444,J8,2,J18|J18,1.1,401,404,2.0,49144
2025-05-30 17:57:50.633444,J13,3,J20|J16,2.5,356,359,2.5,16016
2025-05-30 17:57:50.633444,J14,4,J5|J2,2.4,337,340,2.3,20703
2025-05-30 17:57:50.633444,J19,5,J19|J19,1.4,309,312,1.8,23251
2025-05-30 17:57:50.633444,J5,6,J8|J9,2.3,312,315,2.2,34938
2025-05-30 17:57:50.633444,J7,7,J3|J6,2.2,309,312,2.1,19795
2025-05-30 17:57:50.633444,J10,8,J5|J15,2.3,290,292,2.0,21993
2025-05-30 17:57:50.633444,J16,9,J19|J16,2.0,310,313,1.9,28044
2025-05-30 17:57:50.633444,J18,10,J3|J15,1.5,302,304,1.6,36601
2025-05-30 17:57:50.633444,J15,11,J16|J15,1.1,257,259,1.3,21948
2025-05-30 17:57:50.633444,J1,12,J13|J7,1.7,214,216,1.4,43403
2025-05-30 17:57:50.633444,J12,13,J18|J9,1.8,195,196,1.5,19807
2025-05-30 17:57:50.633444,J3,14,J2|J1,0.9,189,190,1.0,18319
2025-05-30 17:57:50.633444,J17,15,J16|J2,0.8,175,176,0.9,15467
2025-05-30 17:57:50.633444,J20,16,J14|J19,0.7,188,189,0.8,13018
2025-05-30 17:57:50.633444,J6,17,J19|J9,0.6,183,184,0.8,39418
2025-05-30 17:57:50.633444,J9,18,J8|J6,0.9,207,209,1.0,18291
2025-05-30 17:57:50.633444,J11,19,J20|J9,0.6,153,154,0.6,16654
2025-05-30 17:57:50.633444,J2,20,J11|J9,0.5,130,131,0.5,11916
2025-05-30 18:57:50.633444,J4,1,J10|J10,1.9,361,364,2.3,14259
2025-05-30 18:57:50.633444,J2,2,J16|J8,3.7,336,339,3.0,18718
2025-05-30 18:57:50.633444,J10,3,J20|J11,3.2,285,287,2.6,43978
2025-05-30 18:57:50.633444,J1,4,J16|J1,0.9,281,283,1.4,20098
2025-05-30 18:57:50.633444,J12,5,J20|J20,1.0,263,265,1.4,36334
2025-05-30 18:57:50.633444,J3,6,J20|J15,2.5,277,279,2.2,23185
2025-05-30 18:57:50.633444,J7,7,J17|J8,2.7,276,278,2.2,49204
2025-05-30 18:57:50.633444,J8,8,J18|J4,1.5,277,279,1.6,42965
2025-05-30 18:57:50.633444,J9,9,J12|J16,0.7,245,247,1.2,14494
2025-05-30 18:57:50.633444,J14,10,J20|J7,1.6,244,246,1.6,10039
2025-05-30 18:57:50.633444,J16,11,J14|J16,1.2,272,274,1.4,26992
2025-05-30 18:57:50.633444,J5,12,J16|J16,1.0,282,284,1.2,19870
2025-05-30 18:57:50.633444,J11,13,J8|J13,1.2,224,226,1.2,43742
2025-05-30 18:57:50.633444,J17,14,J15|J14,1.1,213,215,1.2,33850
2025-05-30 18:57:50.633444,J19,15,J17|J20,1.3,207,209,1.2,47607
2025-05-30 18:57:50.633444,J6,16,J6|J1,1.3,202,203,1.2,17061
2025-05-30 18:57:50.633444,J13,17,J18|J14,1.1,162,163,1.0,47946
2025-05-30 18:57:50.633444,J15,18,J12|J18,0.4,185,186,0.7,43976
2025-05-30 18:57:50.633444,J20,19,J17|J4,0.7,189,190,0.8,19022
2025-05-30 18:57:50.633444,J18,20,J10|J18,0.5,157,158,0.5,22417
2025-05-30 19:57:50.633444,J10,1,J8|J4,2.6,360,363,2.6,32000
2025-05-30 19:57:50.633444,J13,2,J5|J7,2.4,364,367,2.4,49250
2025-05-30 19:57:50.633444,J17,3,J2|J3,1.8,337,340,2.0,47329
2025-05-30 19:57:50.633444,J11,4,J1|J18,2.5,298,300,2.2,33317
2025-05-30 19:57:50.633444,J14,5,J9|J2,1.8,323,326,1.9,11789
2025-05-30 19:57:50.633444,J16,6,J8|J5,2.7,298,300,2.4,17655
2025-05-30 19:57:50.633444,J1,7,J16|J14,1.0,261,263,1.4,42833
2025-05-30 19:57:50.633444,J2,8,J7|J14,2.4,255,257,2.1,32492
2025-05-30 19:57:50.633444,J12,9,J19|J3,1.8,241,243,1.6,30643
2025-05-30 19:57:50.633444,J19,10,J13|J20,1.9,250,252,1.7,35013
2025-05-30 19:57:50.633444,J20,11,J10|J9,1.7,217,219,1.6,34951
2025-05-30 19:57:50.633444,J6,12,J14|J14,1.8,249,251,1.6,24734
2025-05-30 19:57:50.633444,J9,13,J14|J15,1.4,242,244,1.4,45383
2025-05-30 19:57:50.633444,J15,14,J5|J20,1.1,197,198,1.2,33379
2025-05-30 19:57:50.633444,J18,15,J9|J8,1.3,184,185,1.2,43102
2025-05-30 19:57:50.633444,J3,16,J20|J3,1.1,209,211,1.0,20459
2025-05-30 19:57:50.633444,J4,17,J20|J10,0.7,181,182,0.8,20998
2025-05-30 19:57:50.633444,J5,18,J5|J4,0.9,184,185,0.8,23308
2025-05-30 19:57:50.633444,J7,19,J1|J3,1.0,144,145,0.9,35746
2025-05-30 19:57:50.633444,J8,20,J9|J7,0.6,144,145,0.6,39134
2025-05-30 20:57:50.633444,J10,1,J13|J18,1.6,294,296,1.9,17841
2025-05-30 20:57:50.633444,J3,2,J13|J7,2.0,310,313,2.1,32427
2025-05-30 20:57:50.633444,J12,3,J20|J8,1.9,299,301,2.0,44738
2025-05-30 20:57:50.633444,J14,4,J7|J19,2.2,319,322,2.1,32764
2025-05-30 20:57:50.633444,J6,5,J9|J9,1.3,279,281,1.6,15119
2025-05-30 20:57:50.633444,J7,6,J14|J15,1.6,305,307,1.8,43940
2025-05-30 20:57:50.633444,J16,7,J17|J8,1.5,260,262,1.6,44949
2025-05-30 20:57:50.633444,J17,8,J13|J3,2.4,290,292,2.1,23202
2025-05-30 20:57:50.633444,J19,9,J16|J19,2.3,268,270,2.0,48831
2025-05-30 20:57:50.633444,J13,10,J3|J12,0.9,241,243,1.2,49975
2025-05-30 20:57:50.633444,J15,11,J1|J11,2.2,227,229,1.8,17727
2025-05-30 20:57:50.633444,J2,12,J5|J17,1.8,265,267,1.6,41733
2025-05-30 20:57:50.633444,J20,13,J14|J4,1.0,208,210,1.2,39187
2025-05-30 20:57:50.633444,J5,14,J13|J15,1.3,249,251,1.4,24221
2025-05-30 20:57:50.633444,J1,15,J6|J20,1.2,205,206,1.1,35383
2025-05-30 20:57:50.633444,J9,16,J10|J19,0.7,180,181,0.8,42839
2025-05-30 20:57:50.633444,J11,17,J14|J2,0.7,188,189,0.8,20852
2025-05-30 20:57:50.633444,J18,18,J14|J1,0.9,147,148,0.8,30453
2025-05-30 20:57:50.633444,J8,19,J13|J12,1.0,164,165,0.9,20416
2025-05-30 20:57:50.633444,J4,20,J8|J1,0.2,133,134,0.2,19893
2025-05-30 21:57:50.633444,J7,1,J12|J12,1.8,231,233,1.6,11342
2025-05-30 21:57:50.633444,J15,2,J4|J18,1.3,179,180,1.2,37532
2025-05-30 21:57:50.633444,J1,3,J9|J6,1.0,154,155,1.0,35479
2025-05-30 21:57:50.633444,J12,4,J9|J2,1.2,170,171,1.1,29432
2025-05-30 21:57:50.633444,J17,5,J2|J4,0.9,171,172,1.0,39644
2025-05-30 21:57:50.633444,J19,6,J2|J15,0.9,158,159,1.0,17598
2025-05-30 21:57:50.633444,J10,7,J5|J9,0.7,163,164,0.8,19148
2025-05-30 21:57:50.633444,J11,8,J5|J18,1.2,152,153,1.0,18557
2025-05-30 21:57:50.633444,J14,9,J3|J20,1.0,154,155,0.9,11421
2025-05-30 21:57:50.633444,J16,10,J6|J16,0.8,155,156,0.8,30779
2025-05-30 21:57:50.633444,J18,11,J11|J5,1.2,153,154,1.0,44446
2025-05-30 21:57:50.633444,J20,12,J9|J7,0.9,133,134,0.8,27395
2025-05-30 21:57:50.633444,J3,13,J11|J6,0.5,139,140,0.6,26520
2025-05-30 21:57:50.633444,J4,14,J7|J2,1.1,149,150,1.0,47378
2025-05-30 21:57:50.633444,J5,15,J14|J20,0.9,180,181,0.8,46832
2025-05-30 21:57:50.633444,J8,16,J4|J1,1.3,159,160,1.0,15437
2025-05-30 21:57:50.633444,J13,17,J10|J6,0.4,124,125,0.4,28024
2025-05-30 21:57:50.633444,J2,18,J19|J14,0.5,110,111,0.5,18466
2025-05-30 21:57:50.633444,J6,19,J19|J7,0.6,141,142,0.6,25767
2025-05-30 21:57:50.633444,J9,20,J4|J13,0.7,121,122,0.6,27285
2025-05-30 22:57:50.633444,J11,1,J15|J15,1.8,228,230,1.8,44690
2025-05-30 22:57:50.633444,J7,2,J3|J19,1.8,221,223,1.6,12305
2025-05-30 22:57:50.633444,J3,3,J2|J1,1.5,213,215,1.4,32909
2025-05-30 22:57:50.633444,J10,4,J4|J13,0.9,193,194,1.0,28695
2025-05-30 22:57:50.633444,J15,5,J1|J18,0.9,194,195,1.0,37020
2025-05-30 22:57:50.633444,J16,6,J3|J6,0.4,162,163,0.7,13819
2025-05-30 22:57:50.633444,J2,7,J1|J2,1.4,189,190,1.2,32183
2025-05-30 22:57:50.633444,J12,8,J11|J9,1.1,194,195,1.0,13004
2025-05-30 22:57:50.633444,J13,9,J14|J9,1.5,149,150,1.2,45870
2025-05-30 22:57:50.633444,J17,10,J18|J18,0.6,149,150,0.7,43804
2025-05-30 22:57:50.633444,J6,11,J20|J20,1.2,161,162,1.0,22918
2025-05-30 22:57:50.633444,J9,12,J15|J16,0.9,168,169,0.8,14035
2025-05-30 22:57:50.633444,J1,13,J19|J20,0.6,151,152,0.6,43671
2025-05-30 22:57:50.633444,J18,14,J11|J20,0.5,122,123,0.5,26503
2025-05-30 22:57:50.633444,J4,15,J19|J3,0.4,118,119,0.4,45003
2025-05-30 22:57:50.633444,J5,16,J1|J9,0.6,115,116,0.6,44985
2025-05-30 22:57:50.633444,J8,17,J4|J1,0.5,134,135,0.5,35326
2025-05-30 22:57:50.633444,J14,18,J10|J8,0.2,98,98,0.2,16262
2025-05-30 22:57:50.633444,J19,19,J1|J20,0.3,105,106,0.2,38320
2025-05-30 22:57:50.633444,J20,20,J1|J14,0.1,88,88,0.2,31783
2025-05-30 23:57:50.633444,J17,1,J6|J14,2.0,216,218,1.8,35986
2025-05-30 23:57:50.633444,J4,2,J14|J18,1.1,210,212,1.2,43986
2025-05-30 23:57:50.633444,J5,3,J2|J11,1.5,217,219,1.4,21538
2025-05-30 23:57:50.633444,J6,4,J2|J17,1.2,194,195,1.2,36626
2025-05-30 23:57:50.633444,J14,5,J2|J14,0.6,195,196,0.8,41273
2025-05-30 23:57:50.633444,J20,6,J12|J2,1.2,196,197,1.1,28229
2025-05-30 23:57:50.633444,J9,7,J1|J10,0.9,185,186,1.0,33922
2025-05-30 23:57:50.633444,J1,8,J12|J19,0.7,140,141,0.8,24337
2025-05-30 23:57:50.633444,J13,9,J16|J18,0.6,146,147,0.7,13293
2025-05-30 23:57:50.633444,J15,10,J6|J10,1.1,132,133,1.0,34095
2025-05-30 23:57:50.633444,J16,11,J20|J9,0.8,153,154,0.8,45464
2025-05-30 23:57:50.633444,J18,12,J16|J9,0.7,126,127,0.8,13411
2025-05-30 23:57:50.633444,J7,13,J9|J8,0.6,144,145,0.7,27080
2025-05-30 23:57:50.633444,J8,14,J12|J11,0.7,150,151,0.8,23774
2025-05-30 23:57:50.633444,J19,15,J14|J13,0.3,113,114,0.4,18411
2025-05-30 23:57:50.633444,J10,16,J7|J14,0.2,124,125,0.2,10337
2025-05-30 23:57:50.633444,J11,17,J17|J10,0.1,110,111,0.2,11513
2025-05-30 23:57:50.633444,J12,18,J3|J6,0.2,107,108,0.2,23346
2025-05-30 23:57:50.633444,J2,19,J13|J12,0.0,62,62,0.0,10053
2025-05-30 23:57:50.633444,J3,20,J5|J12,0.0,54,54,0.0,32291
2025-05-31 00:57:50.633444,J1,1,J17|J15,0.0,12,12,0.0,40721
2025-05-31 00:57:50.633444,J10,2,J12|J6,0.0,15,15,0.0,36952
2025-05-31 00:57:50.633444,J11,3,J15|J16,0.0,10,10,0.0,39410
2025-05-31 00:57:50.633444,J12,4,J12|J14,0.0,9,9,0.0,47090
2025-05-31 00:57:50.633444,J13,5,J18|J14,0.0,13,13,0.0,15652
2025-05-31 00:57:50.633444,J14,6,J13|J11,0.0,11,11,0.0,17815
2025-05-31 00:57:50.633444,J15,7,J14|J9,0.0,13,13,0.0,20274
2025-05-31 00:57:50.633444,J16,8,J14|J12,0.0,11,11,0.0,11201
2025-05-31 00:57:50.633444,J17,9,J6|J3,0.0,4,4,0.0,35916
2025-05-31 00:57:50.633444,J18,10,J17|J4,0.0,14,14,0.0,49744
2025-05-31 00:57:50.633444,J19,11,J19|J2,0.0,17,17,0.0,49945
2025-05-31 00:57:50.633444,J2,12,J11|J15,0.0,8,8,0.0,13868
2025-05-31 00:57:50.633444,J20,13,J11|J16,0.0,15,15,0.0,21510
2025-05-31 00:57:50.633444,J3,14,J1|J8,0.0,13,13,0.0,21019
2025-05-31 00:57:50.633444,J4,15,J15|J7,0.0,13,13,0.0,29094
2025-05-31 00:57:50.633444,J5,16,J8|J12,0.0,13,13,0.0,44061
2025-05-31 00:57:50.633444,J6,17,J4|J1,0.0,17,17,0.0,18147
2025-05-31 00:57:50.633444,J7,18,J8|J1,0.0,4,4,0.0,18392
2025-05-31 00:57:50.633444,J8,19,J16|J2,0.0,10,10,0.0,44862
2025-05-31 00:57:50.633444,J9,20,J4|J13,0.0,19,19,0.0,43280
2025-05-31 01:57:50.633444,J1,1,J9|J2,0.0,17,17,0.0,33149
2025-05-31 01:57:50.633444,J10,2,J12|J13,0.0,19,19,0.0,32476
2025-05-31 01:57:50.633444,J11,3,J2|J16,0.0,12,12,0.0,36606
2025-05-31 01:57:50.633444,J12,4,J9|J16,0.0,15,15,0.0,39285
2025-05-31 01:57:50.633444,J13,5,J6|J7,0.0,15,15,0.0,23585
2025-05-31 01:57:50.633444,J14,6,J17|J5,0.0,13,13,0.0,29477
2025-05-31 01:57:50.633444,J15,7,J18|J15,0.0,19,19,0.0,27696
2025-05-31 01:57:50.633444,J16,8,J2|J10,0.0,16,16,0.0,11815
2025-05-31 01:57:50.633444,J17,9,J3|J12,0.0,10,10,0.0,39661
2025-05-31 01:57:50.633444,J18,10,J8|J5,0.0,11,11,0.0,37196
2025-05-31 01:57:50.633444,J19,11,J15|J2,0.0,16,16,0.0,18665
2025-05-31 01:57:50.633444,J2,12,J4|J6,0.0,11,11,0.0,27861
2025-05-31 01:57:50.633444,J20,13,J5|J16,0.0,13,13,0.0,19707
2025-05-31 01:57:50.633444,J3,14,J5|J19,0.0,15,15,0.0,45127
2025-05-31 01:57:50.633444,J4,15,J19|J20,0.0,10,10,0.0,19104
2025-05-31 01:57:50.633444,J5,16,J17|J18,0.0,9,9,0.0,41243
2025-05-31 01:57:50.633444,J6,17,J8|J3,0.0,12,12,0.0,48587
2025-05-31 01:57:50.633444,J7,18,J17|J14,0.0,9,9,0.0,36354
2025-05-31 01:57:50.633444,J8,19,J6|J4,0.0,13,13,0.0,31453
2025-05-31 01:57:50.633444,J9,20,J1|J17,0.0,16,16,0.0,34719
2025-05-31 02:57:50.633444,J1,1,J16|J13,0.0,11,11,0.0,18019
2025-05-31 02:57:50.633444,J10,2,J10|J8,0.0,10,10,0.0,16887
2025-05-31 02:57:50.633444,J11,3,J19|J15,0.0,18,18,0.0,18819
2025-05-31 02:57:50.633444,J12,4,J7|J13,0.0,11,11,0.0,13574
2025-05-31 02:57:50.633444,J13,5,J12|J4,0.0,7,7,0.0,45673
2025-05-31 02:57:50.633444,J14,6,J17|J10,0.0,12,12,0.0,35368
2025-05-31 02:57:50.633444,J15,7,J5|J18,0.0,17,17,0.0,18813
2025-05-31 02:57:50.633444,J16,8,J14|J7,0.0,12,12,0.0,10927
2025-05-31 02:57:50.633444,J17,9,J9|J6,0.0,18,18,0.0,32091
2025-05-31 02:57:50.633444,J18,10,J20|J4,0.0,15,15,0.0,31620
2025-05-31 02:57:50.633444,J19,11,J10|J12,0.0,14,14,0.0,27384
2025-05-31 02:57:50.633444,J2,12,J7|J19,0.0,17,17,0.0,20205
2025-05-31 02:57:50.633444,J20,13,J7|J19,0.0,8,8,0.0,19986
2025-05-31 02:57:50.633444,J3,14,J12|J16,0.0,16,16,0.0,42624
2025-05-31 02:57:50.633444,J4,15,J20|J13,0.0,17,17,0.0,29008
2025-05-31 02:57:50.633444,J5,16,J20|J9,0.0,18,18,0.0,16154
2025-05-31 02:57:50.633444,J6,17,J7|J15,0.0,19,19,0.0,36126
2025-05-31 02:57:50.633444,J7,18,J18|J1,0.0,18,18,0.0,13779
2025-05-31 02:57:50.633444,J8,19,J11|J19,0.0,11,11,0.0,17700
2025-05-31 02:57:50.633444,J9,20,J20|J6,0.0,5,5,0.0,38645
2025-05-31 03:57:50.633444,J1,1,J5|J16,0.0,9,9,0.0,35807
2025-05-31 03:57:50.633444,J10,2,J9|J1,0.0,9,9,0.0,38883
2025-05-31 03:57:50.633444,J11,3,J20|J2,0.0,19,19,0.0,19889
2025-05-31 03:57:50.633444,J12,4,J8|J13,0.0,17,17,0.0,33511
2025-05-31 03:57:50.633444,J13,5,J6|J7,0.0,14,14,0.0,24747
2025-05-31 03:57:50.633444,J14,6,J3|J14,0.0,11,11,0.0,32612
2025-05-31 03:57:50.633444,J15,7,J9|J4,0.0,14,14,0.0,11578
2025-05-31 03:57:50.633444,J16,8,J19|J2,0.0,13,13,0.0,32240
2025-05-31 03:57:50.633444,J17,9,J11|J16,0.0,12,12,0.0,14749
2025-05-31 03:57:50.633444,J18,10,J13|J9,0.0,16,16,0.0,37296
2025-05-31 03:57:50.633444,J19,11,J16|J20,0.0,14,14,0.0,34197
2025-05-31 03:57:50.633444,J2,12,J18|J11,0.0,22,22,0.0,41777
2025-05-31 03:57:50.633444,J20,13,J7|J20,0.0,10,10,0.0,43009
2025-05-31 03:57:50.633444,J3,14,J8|J11,0.0,20,20,0.0,34537
2025-05-31 03:57:50.633444,J4,15,J14|J10,0.0,10,10,0.0,23107
2025-05-31 03:57:50.633444,J5,16,J16|J10,0.0,17,17,0.0,36108
2025-05-31 03:57:50.633444,J6,17,J20|J17,0.0,14,14,0.0,43428
2025-05-31 03:57:50.633444,J7,18,J14|J2,0.0,7,7,0.0,14371
2025-05-31 03:57:50.633444,J8,19,J14|J16,0.0,16,16,0.0,45766
2025-05-31 03:57:50.633444,J9,20,J11|J19,0.0,19,19,0.0,23487
2025-05-31 04:57:50.633444,J1,1,J16|J7,0.0,13,13,0.0,27557
2025-05-31 04:57:50.633444,J10,2,J6|J15,0.0,10,10,0.0,19444
2025-05-31 04:57:50.633444,J11,3,J10|J4,0.0,8,8,0.0,38495
2025-05-31 04:57:50.633444,J12,4,J10|J10,0.0,13,13,0.0,39147
2025-05-31 04:57:50.633444,J13,5,J10|J7,0.0,10,10,0.0,30151
2025-05-31 04:57:50.633444,J14,6,J4|J16,0.0,11,11,0.0,39941
2025-05-31 04:57:50.633444,J15,7,J17|J20,0.0,17,17,0.0,26393
2025-05-31 04:57:50.633444,J16,8,J10|J6,0.0,14,14,0.0,42044
2025-05-31 04:57:50.633444,J17,9,J3|J9,0.0,11,11,0.0,41061
2025-05-31 04:57:50.633444,J18,10,J5|J10,0.0,7,7,0.0,43632
2025-05-31 04:57:50.633444,J19,11,J10|J9,0.0,14,14,0.0,23770
2025-05-31 04:57:50.633444,J2,12,J3|J19,0.0,11,11,0.0,37333
2025-05-31 04:57:50.633444,J20,13,J15|J4,0.0,15,15,0.0,10503
2025-05-31 04:57:50.633444,J3,14,J9|J12,0.0,9,9,0.0,11088
2025-05-31 04:57:50.633444,J4,15,J12|J18,0.0,12,12,0.0,26240
2025-05-31 04:57:50.633444,J5,16,J8|J12,0.0,21,21,0.0,46362
2025-05-31 04:57:50.633444,J6,17,J19|J3,0.0,17,17,0.0,28155
2025-05-31 04:57:50.633444,J7,18,J13|J9,0.0,14,14,0.0,28801
2025-05-31 04:57:50.633444,J8,19,J8|J13,0.0,13,13,0.0,38559
2025-05-31 04:57:50.633444,J9,20,J2|J3,0.0,10,10,0.0,43784
2025-05-31 05:57:50.633444,J1,1,J18|J10,0.0,6,6,0.0,19907
2025-05-31 05:57:50.633444,J10,2,J6|J12,0.0,7,7,0.0,39294
2025-05-31 05:57:50.633444,J11,3,J4|J8,0.0,13,13,0.0,45559
2025-05-31 05:57:50.633444,J12,4,J6|J6,0.0,14,14,0.0,36079
2025-05-31 05:57:50.633444,J13,5,J18|J16,0.0,17,17,0.0,32450
2025-05-31 05:57:50.633444,J14,6,J4|J6,0.0,12,12,0.0,48597
2025-05-31 05:57:50.633444,J15,7,J10|J13,0.0,10,10,0.0,38803
2025-05-31 05:57:50.633444,J16,8,J19|J16,0.0,12,12,0.0,44836
2025-05-31 05:57:50.633444,J17,9,J13|J9,0.0,15,15,0.0,29752
2025-05-31 05:57:50.633444,J18,10,J4|J9,0.0,13,13,0.0,25347
2025-05-31 05:57:50.633444,J19,11,J6|J13,0.0,8,8,0.0,24544
2025-05-31 05:57:50.633444,J2,12,J1|J3,0.0,11,11,0.0,25718
2025-05-31 05:57:50.633444,J20,13,J1|J8,0.0,13,13,0.0,23675
2025-05-31 05:57:50.633444,J3,14,J9|J17,0.0,11,11,0.0,38140
2025-05-31 05:57:50.633444,J4,15,J12|J8,0.0,24,24,0.0,14587
2025-05-31 05:57:50.633444,J5,16,J18|J7,0.0,15,15,0.0,33302
2025-05-31 05:57:50.633444,J6,17,J3|J12,0.0,6,6,0.0,15191
2025-05-31 05:57:50.633444,J7,18,J3|J17,0.0,12,12,0.0,34452
2025-05-31 05:57:50.633444,J8,19,J18|J11,0.0,13,13,0.0,27438
2025-05-31 05:57:50.633444,J9,20,J14|J12,0.0,17,17,0.0,30941
2025-05-31 06:57:50.633444,J2,1,J16|J6,0.6,135,136,0.7,14651
2025-05-31 06:57:50.633444,J6,2,J16|J3,0.8,123,124,0.8,32526
2025-05-31 06:57:50.633444,J11,3,J4|J17,0.6,141,142,0.6,23666
2025-05-31 06:57:50.633444,J12,4,J17|J6,0.3,101,101,0.4,11813
2025-05-31 06:57:50.633444,J14,5,J1|J20,0.4,122,123,0.4,14309
2025-05-31 06:57:50.633444,J17,6,J19|J9,0.5,86,86,0.5,28023
2025-05-31 06:57:50.633444,J20,7,J14|J10,0.3,115,116,0.4,46286
2025-05-31 06:57:50.633444,J3,8,J19|J9,0.6,128,129,0.6,46266
2025-05-31 06:57:50.633444,J7,9,J14|J10,0.6,109,110,0.6,49495
2025-05-31 06:57:50.633444,J1,10,J6|J15,0.2,79,79,0.2,43061
2025-05-31 06:57:50.633444,J13,11,J9|J16,0.1,82,82,0.2,35992
2025-05-31 06:57:50.633444,J15,12,J2|J11,0.2,87,87,0.2,42082
2025-05-31 06:57:50.633444,J18,13,J13|J14,0.4,104,105,0.3,33305
2025-05-31 06:57:50.633444,J19,14,J7|J18,0.2,62,62,0.2,24689
2025-05-31 06:57:50.633444,J5,15,J13|J5,0.3,104,105,0.2,10089
2025-05-31 06:57:50.633444,J9,16,J6|J18,0.3,107,108,0.2,13540
2025-05-31 06:57:50.633444,J10,17,J2|J18,0.0,68,68,0.0,43676
2025-05-31 06:57:50.633444,J16,18,J1|J16,0.0,58,58,0.0,30641
2025-05-31 06:57:50.633444,J4,19,J6|J8,0.0,59,59,0.0,37281
2025-05-31 06:57:50.633444,J8,20,J13|J15,0.0,95,95,0.0,38019
2025-05-31 07:57:50.633444,J16,1,J4|J20,0.4,113,114,0.4,43209
2025-05-31 07:57:50.633444,J20,2,J19|J4,0.3,104,105,0.4,46022
2025-05-31 07:57:50.633444,J3,3,J14|J17,0.5,101,101,0.5,13001
2025-05-31 07:57:50.633444,J4,4,J10|J13,0.5,109,110,0.5,10580
2025-05-31 07:57:50.633444,J5,5,J3|J15,0.4,94,94,0.4,48193
2025-05-31 07:57:50.633444,J9,6,J15|J14,0.5,122,123,0.5,38926
2025-05-31 07:57:50.633444,J10,7,J9|J11,0.2,74,74,0.2,34522
2025-05-31 07:57:50.633444,J11,8,J18|J1,0.3,89,89,0.2,28859
2025-05-31 07:57:50.633444,J12,9,J3|J14,0.2,82,82,0.2,19878
2025-05-31 07:57:50.633444,J13,10,J16|J12,0.1,67,67,0.2,29951
2025-05-31 07:57:50.633444,J15,11,J1|J12,0.2,114,115,0.2,32725
2025-05-31 07:57:50.633444,J17,12,J4|J14,0.3,95,95,0.2,41247
2025-05-31 07:57:50.633444,J19,13,J16|J1,0.2,86,86,0.2,35305
