timestamp,weather,rain_intensity,visibility_level,fog_flag,festival_flag,school_peak_flag,event_flag,temperature
2025-06-27 23:57:50.633444,Clear,0.0,48,0,0,0,0,29
2025-06-28 00:57:50.633444,Clear,0.0,89,0,0,0,0,25
2025-06-28 01:57:50.633444,Clear,0.0,48,0,0,0,0,29
2025-06-28 02:57:50.633444,Clear,0.0,82,0,0,0,0,28
2025-06-28 03:57:50.633444,Cloudy,0.0,94,0,0,0,0,34
2025-06-28 04:57:50.633444,Clear,0.0,76,0,0,0,0,25
2025-06-28 05:57:50.633444,Cloudy,0.0,65,0,0,0,0,32
2025-06-28 06:57:50.633444,Clear,0.0,49,0,0,0,0,31
2025-06-28 07:57:50.633444,Rain,8.217570596325567,88,0,0,0,0,23
2025-06-28 08:57:50.633444,Clear,0.0,51,0,0,0,0,32
2025-06-28 09:57:50.633444,Clear,0.0,99,0,0,0,0,30
2025-06-28 10:57:50.633444,Clear,0.0,87,0,0,0,0,20
2025-06-28 11:57:50.633444,Clear,0.0,41,0,0,0,0,23
2025-06-28 12:57:50.633444,Cloudy,0.0,63,0,0,0,0,25
2025-06-28 13:57:50.633444,Clear,0.0,89,0,0,0,0,33
2025-06-28 14:57:50.633444,Clear,0.0,98,0,0,0,0,28
2025-06-28 15:57:50.633444,Cloudy,0.0,74,0,0,0,0,37
2025-06-28 16:57:50.633444,Clear,0.0,95,0,0,0,0,30
2025-06-28 17:57:50.633444,Clear,0.0,47,0,0,0,0,18
2025-06-28 18:57:50.633444,Cloudy,0.0,65,0,0,0,0,30
2025-06-28 19:57:50.633444,Clear,0.0,53,0,0,0,0,29
2025-06-28 20:57:50.633444,Clear,0.0,94,0,0,0,0,26
2025-06-28 21:57:50.633444,Cloudy,0.0,81,0,0,0,0,18
2025-06-28 22:57:50.633444,Clear,0.0,60,0,0,0,0,28
2025-06-28 23:57:50.633444,Clear,0.0,54,0,0,0,1,22
2025-06-29 00:57:50.633444,Clear,0.0,82,0,0,0,0,24
2025-06-29 01:57:50.633444,Cloudy,0.0,87,0,0,0,0,38
2025-06-29 02:57:50.633444,Clear,0.0,87,0,0,0,0,31
2025-06-29 03:57:50.633444,Clear,0.0,65,0,0,0,0,18
2025-06-29 04:57:50.633444,Clear,0.0,59,0,0,0,0,23
2025-06-29 05:57:50.633444,Clear,0.0,88,0,0,0,0,22
2025-06-29 06:57:50.633444,Clear,0.0,55,0,0,0,0,20
2025-06-29 07:57:50.633444,Clear,0.0,66,0,0,0,0,32
2025-06-29 08:57:50.633444,Clear,0.0,80,0,0,0,0,27
2025-06-29 09:57:50.633444,Clear,0.0,71,0,0,0,0,19
2025-06-29 10:57:50.633444,Clear,0.0,42,0,0,0,0,28
2025-06-29 11:57:50.633444,Clear,0.0,91,0,0,0,0,32
2025-06-29 12:57:50.633444,Clear,0.0,86,0,0,0,0,26
2025-06-29 13:57:50.633444,Clear,0.0,50,0,0,0,0,26
2025-06-29 14:57:50.633444,Cloudy,0.0,99,0,0,0,0,26
2025-06-29 15:57:50.633444,Clear,0.0,83,0,0,0,0,32
2025-06-29 16:57:50.633444,Cloudy,0.0,72,0,0,0,0,27
2025-06-29 17:57:50.633444,Clear,0.0,96,0,0,0,0,21
2025-06-29 18:57:50.633444,Clear,0.0,90,0,0,0,0,18
2025-06-29 19:57:50.633444,Clear,0.0,76,0,0,0,0,32
2025-06-29 20:57:50.633444,Cloudy,0.0,59,0,0,0,0,32
2025-06-29 21:57:50.633444,Cloudy,0.0,82,0,0,0,0,16
2025-06-29 22:57:50.633444,Clear,0.0,77,0,0,0,0,25
2025-06-29 23:57:50.633444,Clear,0.0,82,0,0,0,0,18
2025-06-30 00:57:50.633444,Clear,0.0,88,0,0,0,0,27
2025-06-30 01:57:50.633444,Clear,0.0,49,0,0,0,0,20
2025-06-30 02:57:50.633444,Cloudy,0.0,60,0,0,0,0,28
2025-06-30 03:57:50.633444,Cloudy,0.0,74,0,0,0,0,37
2025-06-30 04:57:50.633444,Clear,0.0,67,0,0,0,0,22
2025-06-30 05:57:50.633444,Clear,0.0,83,0,0,0,0,22
2025-06-30 06:57:50.633444,Clear,0.0,80,0,0,0,0,26
2025-06-30 07:57:50.633444,Clear,0.0,99,0,0,1,0,30
2025-06-30 08:57:50.633444,Cloudy,0.0,42,0,0,0,0,19
2025-06-30 09:57:50.633444,Cloudy,0.0,66,0,0,0,0,27
2025-06-30 10:57:50.633444,Clear,0.0,51,0,0,0,0,32
2025-06-30 11:57:50.633444,Cloudy,0.0,40,0,0,0,0,24
2025-06-30 12:57:50.633444,Clear,0.0,87,0,0,0,0,31
2025-06-30 13:57:50.633444,Clear,0.0,83,0,0,0,0,32
2025-06-30 14:57:50.633444,Heavy Rain,48.08556308154202,48,0,0,1,0,31
2025-06-30 15:57:50.633444,Cloudy,0.0,54,0,0,0,0,29
2025-06-30 16:57:50.633444,Clear,0.0,65,0,0,0,0,30
2025-06-30 17:57:50.633444,Cloudy,0.0,56,0,0,0,0,30
2025-06-30 18:57:50.633444,Cloudy,0.0,52,0,0,0,0,34
2025-06-30 19:57:50.633444,Clear,0.0,71,0,0,0,0,21
2025-06-30 20:57:50.633444,Clear,0.0,58,0,0,0,0,21
2025-06-30 21:57:50.633444,Clear,0.0,94,0,0,0,0,34
2025-06-30 22:57:50.633444,Clear,0.0,73,0,0,0,0,31
2025-06-30 23:57:50.633444,Clear,0.0,86,0,0,0,0,22
2025-07-01 00:57:50.633444,Clear,0.0,70,0,0,0,0,24
2025-07-01 01:57:50.633444,Clear,0.0,49,0,0,0,0,31
2025-07-01 02:57:50.633444,Clear,0.0,57,0,0,0,0,30
2025-07-01 03:57:50.633444,Clear,0.0,91,0,0,0,0,23
2025-07-01 04:57:50.633444,Clear,0.0,42,0,0,0,0,27
2025-07-01 05:57:50.633444,Clear,0.0,81,0,0,0,0,32
2025-07-01 06:57:50.633444,Clear,0.0,88,0,0,0,0,25
2025-07-01 07:57:50.633444,Clear,0.0,52,0,0,1,0,26
2025-07-01 08:57:50.633444,Clear,0.0,71,0,0,0,0,27
2025-07-01 09:57:50.633444,Clear,0.0,85,0,0,0,0,35
2025-07-01 10:57:50.633444,Cloudy,0.0,65,0,0,0,1,33
2025-07-01 11:57:50.633444,Cloudy,0.0,86,0,0,0,0,32
2025-07-01 12:57:50.633444,Rain,9.350966140939857,64,0,0,0,0,27
2025-07-01 13:57:50.633444,Heavy Rain,33.700177500876784,24,0,0,0,0,20
2025-07-01 14:57:50.633444,Heavy Rain,29.105996294564026,30,0,0,1,0,32
2025-07-01 15:57:50.633444,Clear,0.0,96,0,0,0,0,26
2025-07-01 16:57:50.633444,Rain,4.426726880601333,54,0,0,0,0,37
2025-07-01 17:57:50.633444,Clear,0.0,75,0,0,0,0,35
2025-07-01 18:57:50.633444,Clear,0.0,90,0,0,0,0,23
2025-07-01 19:57:50.633444,Clear,0.0,68,0,0,0,0,41
2025-07-01 20:57:50.633444,Clear,0.0,49,0,0,0,0,23
2025-07-01 21:57:50.633444,Clear,0.0,46,0,0,0,0,35
2025-07-01 22:57:50.633444,Cloudy,0.0,92,0,0,0,0,30
2025-07-01 23:57:50.633444,Clear,0.0,53,0,0,0,0,24
2025-07-02 00:57:50.633444,Rain,8.826666565584837,56,0,0,0,0,27
2025-07-02 01:57:50.633444,Clear,0.0,83,0,0,0,0,22
2025-07-02 02:57:50.633444,Cloudy,0.0,75,0,0,0,0,25
2025-07-02 03:57:50.633444,Cloudy,0.0,40,0,0,0,1,24
2025-07-02 04:57:50.633444,Cloudy,0.0,54,0,0,0,0,32
2025-07-02 05:57:50.633444,Cloudy,0.0,88,0,0,0,0,37
2025-07-02 06:57:50.633444,Cloudy,0.0,47,0,0,0,0,19
2025-07-02 07:57:50.633444,Clear,0.0,94,0,0,1,1,32
2025-07-02 08:57:50.633444,Cloudy,0.0,95,0,0,0,0,24
2025-07-02 09:57:50.633444,Cloudy,0.0,56,0,0,0,0,25
2025-07-02 10:57:50.633444,Clear,0.0,76,0,0,0,0,24
2025-07-02 11:57:50.633444,Clear,0.0,78,0,0,0,0,23
2025-07-02 12:57:50.633444,Clear,0.0,44,0,0,0,0,21
2025-07-02 13:57:50.633444,Clear,0.0,65,0,0,0,0,39
2025-07-02 14:57:50.633444,Clear,0.0,59,0,0,1,0,19
2025-07-02 15:57:50.633444,Clear,0.0,72,0,0,0,0,24
2025-07-02 16:57:50.633444,Clear,0.0,87,0,0,0,0,24
2025-07-02 17:57:50.633444,Clear,0.0,75,0,0,0,0,27
2025-07-02 18:57:50.633444,Clear,0.0,73,0,0,0,0,19
2025-07-02 19:57:50.633444,Clear,0.0,93,0,0,0,0,26
2025-07-02 20:57:50.633444,Cloudy,0.0,54,0,0,0,0,27
2025-07-02 21:57:50.633444,Clear,0.0,51,0,0,0,0,22
2025-07-02 22:57:50.633444,Rain,2.3122980172310417,88,0,0,0,0,29
2025-07-02 23:57:50.633444,Clear,0.0,71,0,0,0,0,28
2025-07-03 00:57:50.633444,Clear,0.0,96,0,0,0,0,26
2025-07-03 01:57:50.633444,Cloudy,0.0,63,0,0,0,0,21
2025-07-03 02:57:50.633444,Rain,2.205843033555527,79,0,0,0,0,31
2025-07-03 03:57:50.633444,Cloudy,0.0,45,0,0,0,0,21
2025-07-03 04:57:50.633444,Clear,0.0,80,0,0,0,0,26
2025-07-03 05:57:50.633444,Clear,0.0,73,0,0,0,0,28
2025-07-03 06:57:50.633444,Cloudy,0.0,80,0,0,0,0,29
2025-07-03 07:57:50.633444,Cloudy,0.0,84,0,0,1,0,26
2025-07-03 08:57:50.633444,Clear,0.0,64,0,0,0,0,35
2025-07-03 09:57:50.633444,Clear,0.0,56,0,0,0,0,30
2025-07-03 10:57:50.633444,Cloudy,0.0,90,0,0,0,0,23
2025-07-03 11:57:50.633444,Cloudy,0.0,78,0,0,0,0,33
2025-07-03 12:57:50.633444,Cloudy,0.0,57,0,0,0,1,24
2025-07-03 13:57:50.633444,Clear,0.0,97,0,0,0,1,27
2025-07-03 14:57:50.633444,Cloudy,0.0,83,0,0,1,0,32
2025-07-03 15:57:50.633444,Clear,0.0,85,0,0,0,0,31
2025-07-03 16:57:50.633444,Cloudy,0.0,83,0,0,0,0,27
2025-07-03 17:57:50.633444,Cloudy,0.0,52,0,0,0,0,25
2025-07-03 18:57:50.633444,Clear,0.0,98,0,0,0,0,24
2025-07-03 19:57:50.633444,Clear,0.0,96,0,0,0,0,26
2025-07-03 20:57:50.633444,Clear,0.0,59,0,0,0,0,28
2025-07-03 21:57:50.633444,Clear,0.0,41,0,0,0,0,27
2025-07-03 22:57:50.633444,Cloudy,0.0,84,0,0,0,0,37
2025-07-03 23:57:50.633444,Clear,0.0,89,0,0,0,0,32
2025-07-04 00:57:50.633444,Rain,2.5217991065142176,93,0,0,0,0,27
2025-07-04 01:57:50.633444,Clear,0.0,46,0,0,0,0,26
2025-07-04 02:57:50.633444,Cloudy,0.0,76,0,0,0,0,28
2025-07-04 03:57:50.633444,Cloudy,0.0,90,0,0,0,0,27
2025-07-04 04:57:50.633444,Cloudy,0.0,46,0,0,0,0,23
2025-07-04 05:57:50.633444,Clear,0.0,83,0,0,0,0,36
2025-07-04 06:57:50.633444,Clear,0.0,70,0,0,0,0,25
2025-07-04 07:57:50.633444,Rain,2.5983488996684683,59,0,0,1,0,32
2025-07-04 08:57:50.633444,Rain,2.7644950405573567,75,0,0,0,0,32
2025-07-04 09:57:50.633444,Clear,0.0,73,0,0,0,0,23
2025-07-04 10:57:50.633444,Clear,0.0,69,0,0,0,0,31
2025-07-04 11:57:50.633444,Clear,0.0,44,0,0,0,0,32
2025-07-04 12:57:50.633444,Cloudy,0.0,78,0,0,0,0,18
2025-07-04 13:57:50.633444,Rain,8.861965284004855,77,0,0,0,0,24
2025-07-04 14:57:50.633444,Clear,0.0,46,0,0,1,0,26
2025-07-04 15:57:50.633444,Cloudy,0.0,91,0,0,0,0,28
2025-07-04 16:57:50.633444,Clear,0.0,90,0,0,0,0,31
2025-07-04 17:57:50.633444,Heavy Rain,14.637885656336135,14,0,0,0,0,23
2025-07-04 18:57:50.633444,Clear,0.0,78,0,0,0,0,22
2025-07-04 19:57:50.633444,Clear,0.0,42,0,0,0,0,31
2025-07-04 20:57:50.633444,Cloudy,0.0,81,0,0,0,0,26
2025-07-04 21:57:50.633444,Clear,0.0,93,0,0,0,0,36
2025-07-04 22:57:50.633444,Clear,0.0,41,0,0,0,0,30
2025-07-04 23:57:50.633444,Rain,5.788036529654192,53,0,0,0,0,23
2025-07-05 00:57:50.633444,Clear,0.0,59,0,0,0,0,26
2025-07-05 01:57:50.633444,Clear,0.0,42,0,0,0,0,31
2025-07-05 02:57:50.633444,Clear,0.0,79,0,0,0,0,27
2025-07-05 03:57:50.633444,Clear,0.0,88,0,0,0,0,22
2025-07-05 04:57:50.633444,Clear,0.0,72,0,0,0,0,30
2025-07-05 05:57:50.633444,Cloudy,0.0,54,0,0,0,0,35
2025-07-05 06:57:50.633444,Cloudy,0.0,51,0,0,0,0,23
2025-07-05 07:57:50.633444,Clear,0.0,70,0,0,0,0,26
2025-07-05 08:57:50.633444,Clear,0.0,65,0,0,0,0,34
2025-07-05 09:57:50.633444,Clear,0.0,56,0,0,0,0,28
2025-07-05 10:57:50.633444,Clear,0.0,75,0,0,0,0,27
2025-07-05 11:57:50.633444,Clear,0.0,53,0,0,0,0,26
2025-07-05 12:57:50.633444,Cloudy,0.0,53,0,0,0,0,33
2025-07-05 13:57:50.633444,Clear,0.0,56,0,0,0,0,30
2025-07-05 14:57:50.633444,Clear,0.0,84,0,0,0,0,34
2025-07-05 15:57:50.633444,Clear,0.0,92,0,0,0,0,36
2025-07-05 16:57:50.633444,Clear,0.0,94,0,0,0,0,27
2025-07-05 17:57:50.633444,Clear,0.0,84,0,0,0,0,27
2025-07-05 18:57:50.633444,Clear,0.0,78,0,0,0,0,17
2025-07-05 19:57:50.633444,Cloudy,0.0,40,0,0,0,0,33
2025-07-05 20:57:50.633444,Clear,0.0,89,0,0,0,0,21
2025-07-05 21:57:50.633444,Clear,0.0,81,0,0,0,0,33
2025-07-05 22:57:50.633444,Clear,0.0,49,0,0,0,0,25
2025-07-05 23:57:50.633444,Clear,0.0,79,0,0,0,0,23
2025-07-06 00:57:50.633444,Clear,0.0,96,0,0,0,0,24
2025-07-06 01:57:50.633444,Clear,0.0,79,0,0,0,0,22
2025-07-06 02:57:50.633444,Cloudy,0.0,57,0,0,0,0,28
2025-07-06 03:57:50.633444,Clear,0.0,60,0,0,0,0,30
2025-07-06 04:57:50.633444,Clear,0.0,95,0,0,0,0,23
2025-07-06 05:57:50.633444,Clear,0.0,96,0,0,0,0,27
2025-07-06 06:57:50.633444,Clear,0.0,87,0,0,0,0,21
2025-07-06 07:57:50.633444,Cloudy,0.0,63,0,0,0,0,25
2025-07-06 08:57:50.633444,Clear,0.0,45,0,0,0,0,23
2025-07-06 09:57:50.633444,Clear,0.0,76,0,0,0,0,31
2025-07-06 10:57:50.633444,Cloudy,0.0,61,0,0,0,0,22
2025-07-06 11:57:50.633444,Cloudy,0.0,64,0,0,0,0,13
2025-07-06 12:57:50.633444,Clear,0.0,79,0,0,0,0,30
2025-07-06 13:57:50.633444,Clear,0.0,44,0,0,0,0,22
2025-07-06 14:57:50.633444,Cloudy,0.0,62,0,0,0,0,27
2025-07-06 15:57:50.633444,Clear,0.0,44,0,0,0,0,27
2025-07-06 16:57:50.633444,Clear,0.0,45,0,0,0,0,27
2025-07-06 17:57:50.633444,Clear,0.0,85,0,0,0,0,36
2025-07-06 18:57:50.633444,Cloudy,0.0,64,0,0,0,0,27
2025-07-06 19:57:50.633444,Cloudy,0.0,93,0,0,0,0,28
2025-07-06 20:57:50.633444,Rain,4.446540325228349,76,0,0,0,0,30
2025-07-06 21:57:50.633444,Cloudy,0.0,70,0,0,0,0,32
2025-07-06 22:57:50.633444,Rain,6.920818302883325,91,0,0,0,0,30
2025-07-06 23:57:50.633444,Clear,0.0,94,0,0,0,0,28
2025-07-07 00:57:50.633444,Cloudy,0.0,69,0,0,0,0,27
2025-07-07 01:57:50.633444,Clear,0.0,95,0,0,0,0,41
2025-07-07 02:57:50.633444,Cloudy,0.0,69,0,0,0,0,27
2025-07-07 03:57:50.633444,Clear,0.0,51,0,0,0,0,34
2025-07-07 04:57:50.633444,Clear,0.0,48,0,0,0,0,18
2025-07-07 05:57:50.633444,Clear,0.0,91,0,0,0,0,36
2025-07-07 06:57:50.633444,Rain,6.145070198600333,57,0,0,0,0,21
2025-07-07 07:57:50.633444,Clear,0.0,43,0,0,1,0,26
2025-07-07 08:57:50.633444,Clear,0.0,74,0,0,0,0,26
2025-07-07 09:57:50.633444,Clear,0.0,84,0,0,0,0,28
2025-07-07 10:57:50.633444,Clear,0.0,69,0,0,0,0,34
2025-07-07 11:57:50.633444,Clear,0.0,54,0,0,0,0,26
2025-07-07 12:57:50.633444,Rain,9.21026672690078,59,0,0,0,0,33
2025-07-07 13:57:50.633444,Cloudy,0.0,84,0,0,0,0,17
2025-07-07 14:57:50.633444,Clear,0.0,57,0,0,1,0,19
2025-07-07 15:57:50.633444,Clear,0.0,65,0,0,0,0,29
2025-07-07 16:57:50.633444,Rain,6.921145245397701,88,0,0,0,0,27
2025-07-07 17:57:50.633444,Heavy Rain,49.874913818395214,11,0,0,0,0,26
2025-07-07 18:57:50.633444,Clear,0.0,58,0,0,0,0,29
2025-07-07 19:57:50.633444,Cloudy,0.0,61,0,0,0,0,28
2025-07-07 20:57:50.633444,Rain,3.1433128107972452,43,0,0,0,0,23
2025-07-07 21:57:50.633444,Cloudy,0.0,66,0,0,0,0,29
2025-07-07 22:57:50.633444,Clear,0.0,74,0,0,0,0,34
2025-07-07 23:57:50.633444,Heavy Rain,16.284913558887837,40,0,0,0,0,33
2025-07-08 00:57:50.633444,Clear,0.0,94,0,0,0,0,21
2025-07-08 01:57:50.633444,Clear,0.0,98,0,0,0,0,21
2025-07-08 02:57:50.633444,Rain,7.771380600983241,83,0,0,0,0,30
2025-07-08 03:57:50.633444,Clear,0.0,92,0,0,0,0,30
2025-07-08 04:57:50.633444,Clear,0.0,61,0,0,0,0,33
2025-07-08 05:57:50.633444,Heavy Rain,26.990086341030413,34,0,0,0,0,19
2025-07-08 06:57:50.633444,Cloudy,0.0,42,0,0,0,0,22
2025-07-08 07:57:50.633444,Clear,0.0,62,0,0,1,0,22
2025-07-08 08:57:50.633444,Clear,0.0,64,0,0,0,0,28
2025-07-08 09:57:50.633444,Clear,0.0,82,0,0,0,0,26
2025-07-08 10:57:50.633444,Clear,0.0,84,0,0,0,0,27
2025-07-08 11:57:50.633444,Clear,0.0,51,0,0,0,0,35
2025-07-08 12:57:50.633444,Clear,0.0,50,0,0,0,0,21
2025-07-08 13:57:50.633444,Clear,0.0,76,0,0,0,0,19
2025-07-08 14:57:50.633444,Cloudy,0.0,87,0,0,1,0,35
2025-07-08 15:57:50.633444,Cloudy,0.0,55,0,0,0,0,27
2025-07-08 16:57:50.633444,Cloudy,0.0,61,0,0,0,0,35
2025-07-08 17:57:50.633444,Cloudy,0.0,84,0,0,0,0,19
2025-07-08 18:57:50.633444,Cloudy,0.0,95,0,0,0,0,29
2025-07-08 19:57:50.633444,Cloudy,0.0,99,0,0,0,0,25
2025-07-08 20:57:50.633444,Clear,0.0,62,0,0,0,0,26
2025-07-08 21:57:50.633444,Clear,0.0,68,0,0,0,0,25
2025-07-08 22:57:50.633444,Rain,9.03747129171866,40,0,0,0,0,32
2025-07-08 23:57:50.633444,Rain,6.790256656354027,74,0,0,0,0,35
2025-07-09 00:57:50.633444,Clear,0.0,87,0,0,0,0,25
2025-07-09 01:57:50.633444,Cloudy,0.0,43,0,0,0,0,22
2025-07-09 02:57:50.633444,Clear,0.0,83,0,0,0,0,22
2025-07-09 03:57:50.633444,Cloudy,0.0,72,0,0,0,0,36
2025-07-09 04:57:50.633444,Cloudy,0.0,59,0,0,0,0,30
2025-07-09 05:57:50.633444,Rain,9.402111537958659,80,0,0,0,0,31
2025-07-09 06:57:50.633444,Clear,0.0,94,0,0,0,0,35
2025-07-09 07:57:50.633444,Clear,0.0,98,0,0,1,0,24
2025-07-09 08:57:50.633444,Clear,0.0,92,0,0,0,0,31
2025-07-09 09:57:50.633444,Cloudy,0.0,44,0,0,0,0,27
2025-07-09 10:57:50.633444,Clear,0.0,60,0,0,0,0,22
2025-07-09 11:57:50.633444,Cloudy,0.0,43,0,0,0,0,23
2025-07-09 12:57:50.633444,Clear,0.0,89,0,0,0,0,28
2025-07-09 13:57:50.633444,Rain,4.8614810040389775,97,0,0,0,0,31
2025-07-09 14:57:50.633444,Clear,0.0,91,0,0,1,0,28
2025-07-09 15:57:50.633444,Clear,0.0,90,0,0,0,0,25
2025-07-09 16:57:50.633444,Clear,0.0,99,0,0,0,0,27
2025-07-09 17:57:50.633444,Clear,0.0,42,0,0,0,0,26
2025-07-09 18:57:50.633444,Clear,0.0,61,0,0,0,0,30
2025-07-09 19:57:50.633444,Clear,0.0,48,0,0,0,0,31
2025-07-09 20:57:50.633444,Clear,0.0,86,0,0,0,0,18
2025-07-09 21:57:50.633444,Clear,0.0,53,0,0,0,0,24
2025-07-09 22:57:50.633444,Clear,0.0,63,0,0,0,0,16
2025-07-09 23:57:50.633444,Cloudy,0.0,94,0,0,0,0,29
2025-07-10 00:57:50.633444,Clear,0.0,49,0,0,0,0,29
2025-07-10 01:57:50.633444,Clear,0.0,55,0,0,0,0,20
2025-07-10 02:57:50.633444,Clear,0.0,49,0,0,0,0,26
2025-07-10 03:57:50.633444,Clear,0.0,88,0,0,0,0,28
2025-07-10 04:57:50.633444,Clear,0.0,70,0,0,0,0,19
2025-07-10 05:57:50.633444,Cloudy,0.0,98,0,0,0,0,25
2025-07-10 06:57:50.633444,Cloudy,0.0,95,0,0,0,0,28
2025-07-10 07:57:50.633444,Clear,0.0,82,0,0,1,0,27
2025-07-10 08:57:50.633444,Cloudy,0.0,47,0,0,0,0,40
2025-07-10 09:57:50.633444,Rain,8.09771177892646,93,0,0,0,0,22
2025-07-10 10:57:50.633444,Rain,6.810465207991411,88,0,0,0,0,38
2025-07-10 11:57:50.633444,Clear,0.0,74,0,0,0,0,24
2025-07-10 12:57:50.633444,Cloudy,0.0,46,0,0,0,1,23
2025-07-10 13:57:50.633444,Rain,3.673851789427861,73,0,0,0,0,32
2025-07-10 14:57:50.633444,Rain,9.356434990988966,84,0,0,1,0,27
2025-07-10 15:57:50.633444,Clear,0.0,85,0,0,0,0,22
2025-07-10 16:57:50.633444,Clear,0.0,56,0,0,0,0,36
2025-07-10 17:57:50.633444,Cloudy,0.0,71,0,0,0,0,18
2025-07-10 18:57:50.633444,Cloudy,0.0,48,0,0,0,0,30
2025-07-10 19:57:50.633444,Cloudy,0.0,84,0,0,0,0,22
2025-07-10 20:57:50.633444,Clear,0.0,52,0,0,0,0,26
2025-07-10 21:57:50.633444,Clear,0.0,48,0,0,0,0,34
2025-07-10 22:57:50.633444,Rain,4.980669826656905,50,0,0,0,0,37
2025-07-10 23:57:50.633444,Clear,0.0,70,0,0,0,0,35
2025-07-11 00:57:50.633444,Clear,0.0,45,0,0,0,0,30
2025-07-11 01:57:50.633444,Cloudy,0.0,52,0,0,0,0,18
2025-07-11 02:57:50.633444,Clear,0.0,63,0,0,0,0,32
2025-07-11 03:57:50.633444,Clear,0.0,59,0,0,0,0,23
2025-07-11 04:57:50.633444,Clear,0.0,40,0,0,0,0,31
2025-07-11 05:57:50.633444,Cloudy,0.0,48,0,0,0,0,29
2025-07-11 06:57:50.633444,Cloudy,0.0,60,0,0,0,0,21
2025-07-11 07:57:50.633444,Clear,0.0,60,0,0,1,0,28
2025-07-11 08:57:50.633444,Clear,0.0,61,0,0,0,0,29
2025-07-11 09:57:50.633444,Rain,4.035903381877781,61,0,0,0,0,35
2025-07-11 10:57:50.633444,Heavy Rain,48.3208994724104,60,0,0,0,0,33
2025-07-11 11:57:50.633444,Clear,0.0,63,0,0,0,0,27
2025-07-11 12:57:50.633444,Rain,4.332595623003418,71,0,0,0,0,31
2025-07-11 13:57:50.633444,Clear,0.0,72,0,0,0,0,22
2025-07-11 14:57:50.633444,Clear,0.0,65,0,0,1,0,39
2025-07-11 15:57:50.633444,Cloudy,0.0,87,0,0,0,0,23
2025-07-11 16:57:50.633444,Clear,0.0,99,0,0,0,0,34
2025-07-11 17:57:50.633444,Clear,0.0,86,0,0,0,0,34
2025-07-11 18:57:50.633444,Clear,0.0,86,0,0,0,0,21
2025-07-11 19:57:50.633444,Rain,7.737471678679281,87,0,0,0,0,31
2025-07-11 20:57:50.633444,Clear,0.0,90,0,0,0,0,29
2025-07-11 21:57:50.633444,Clear,0.0,88,0,0,0,0,24
2025-07-11 22:57:50.633444,Clear,0.0,88,0,0,0,0,27
2025-07-11 23:57:50.633444,Clear,0.0,96,0,0,0,0,24
2025-07-12 00:57:50.633444,Clear,0.0,50,0,0,0,0,27
2025-07-12 01:57:50.633444,Rain,2.0425698873631095,67,0,0,0,0,25
2025-07-12 02:57:50.633444,Cloudy,0.0,93,0,0,0,0,26
2025-07-12 03:57:50.633444,Clear,0.0,90,0,0,0,0,35
2025-07-12 04:57:50.633444,Clear,0.0,74,0,0,0,0,24
2025-07-12 05:57:50.633444,Clear,0.0,47,0,0,0,0,30
2025-07-12 06:57:50.633444,Clear,0.0,87,0,0,0,0,25
2025-07-12 07:57:50.633444,Heavy Rain,48.131101530807875,15,0,0,0,0,22
2025-07-12 08:57:50.633444,Cloudy,0.0,63,0,0,0,0,31
2025-07-12 09:57:50.633444,Clear,0.0,75,0,0,0,0,27
2025-07-12 10:57:50.633444,Cloudy,0.0,56,0,0,0,0,27
2025-07-12 11:57:50.633444,Clear,0.0,66,0,0,0,0,24
2025-07-12 12:57:50.633444,Clear,0.0,75,0,0,0,0,26
2025-07-12 13:57:50.633444,Clear,0.0,73,0,0,0,0,27
2025-07-12 14:57:50.633444,Cloudy,0.0,56,0,0,0,0,32
2025-07-12 15:57:50.633444,Clear,0.0,97,0,0,0,0,34
2025-07-12 16:57:50.633444,Rain,7.61970332049036,44,0,0,0,0,25
2025-07-12 17:57:50.633444,Clear,0.0,99,0,0,0,0,24
2025-07-12 18:57:50.633444,Clear,0.0,63,0,0,0,0,22
2025-07-12 19:57:50.633444,Cloudy,0.0,75,0,0,0,0,33
2025-07-12 20:57:50.633444,Clear,0.0,82,0,0,0,0,27
2025-07-12 21:57:50.633444,Cloudy,0.0,49,0,0,0,0,27
2025-07-12 22:57:50.633444,Clear,0.0,94,0,0,0,0,28
2025-07-12 23:57:50.633444,Clear,0.0,87,0,0,0,0,27
2025-07-13 00:57:50.633444,Clear,0.0,87,0,0,0,0,21
2025-07-13 01:57:50.633444,Clear,0.0,75,0,0,0,0,26
2025-07-13 02:57:50.633444,Clear,0.0,40,0,0,0,0,35
2025-07-13 03:57:50.633444,Clear,0.0,64,0,0,0,0,32
2025-07-13 04:57:50.633444,Clear,0.0,80,0,0,0,0,36
2025-07-13 05:57:50.633444,Clear,0.0,48,0,0,0,0,29
2025-07-13 06:57:50.633444,Cloudy,0.0,72,0,0,0,0,22
2025-07-13 07:57:50.633444,Heavy Rain,16.176704892742674,17,0,0,0,0,35
2025-07-13 08:57:50.633444,Clear,0.0,56,0,0,0,0,24
2025-07-13 09:57:50.633444,Clear,0.0,83,0,0,0,0,28
2025-07-13 10:57:50.633444,Clear,0.0,67,0,0,0,1,23
2025-07-13 11:57:50.633444,Cloudy,0.0,93,0,0,0,0,31
2025-07-13 12:57:50.633444,Clear,0.0,90,0,0,0,0,25
2025-07-13 13:57:50.633444,Clear,0.0,83,0,0,0,0,16
2025-07-13 14:57:50.633444,Clear,0.0,89,0,0,0,0,31
