timestamp,route_id,bus_count,bus_delay,bus_avg_speed,bus_stop_density,bus_priority_flag,auto_density,auto_avg_wait,auto_demand_supply_ratio,auto_fare_dynamic
2025-07-26 09:57:50.633444,Route-3,10,44,34,2.54470894872218,0,37,8,2.26,84
2025-07-26 09:57:50.633444,Route-4,0,44,12,1.7438264949232878,0,71,4,1.49,60
2025-07-26 09:57:50.633444,Route-5,0,16,33,2.181626425305385,0,65,15,0.94,200
2025-07-26 10:57:50.633444,Route-1,10,34,34,3.049442007408479,0,41,6,1.24,132
2025-07-26 10:57:50.633444,Route-2,14,15,14,2.7000046219635325,0,47,11,1.13,174
2025-07-26 10:57:50.633444,Route-3,8,16,31,1.5117376178275448,0,14,14,1.8,192
2025-07-26 10:57:50.633444,Route-4,6,29,27,2.022527153699551,0,21,6,1.09,86
2025-07-26 10:57:50.633444,Route-5,4,20,31,2.092328359247382,0,95,7,1.61,73
2025-07-26 11:57:50.633444,Route-1,14,29,19,1.6480776781163033,0,70,17,2.16,217
2025-07-26 11:57:50.633444,Route-2,4,27,39,2.6780172972732847,1,12,17,0.92,103
2025-07-26 11:57:50.633444,Route-3,13,19,32,2.743060768413083,0,12,18,1.34,230
2025-07-26 11:57:50.633444,Route-4,3,5,31,1.9880258241017876,0,16,13,2.15,55
2025-07-26 11:57:50.633444,Route-5,6,12,20,1.3214436493936268,0,81,17,1.48,163
2025-07-26 12:57:50.633444,Route-1,0,40,20,3.211240621488665,0,16,10,2.02,55
2025-07-26 12:57:50.633444,Route-2,2,25,31,3.0817773966516087,0,61,8,0.59,97
2025-07-26 12:57:50.633444,Route-3,7,11,35,2.474305046902636,0,61,3,1.35,87
2025-07-26 12:57:50.633444,Route-4,10,13,24,1.872743761357619,0,22,7,2.39,100
2025-07-26 12:57:50.633444,Route-5,0,25,23,1.9012846229629468,0,81,12,1.41,88
2025-07-26 13:57:50.633444,Route-1,12,2,37,3.013438893445928,0,52,14,1.97,117
2025-07-26 13:57:50.633444,Route-2,3,36,12,2.883435773539983,0,76,19,1.29,141
2025-07-26 13:57:50.633444,Route-3,9,3,10,3.285178720976897,1,32,11,1.35,172
2025-07-26 13:57:50.633444,Route-4,8,10,25,1.8454832257761935,1,58,14,0.69,135
2025-07-26 13:57:50.633444,Route-5,13,21,22,2.8131064378167663,0,27,6,1.4,74
2025-07-26 14:57:50.633444,Route-1,9,6,39,2.714553337483707,0,29,16,2.33,188
2025-07-26 14:57:50.633444,Route-2,12,12,10,1.4490283801121793,0,54,17,2.19,146
2025-07-26 14:57:50.633444,Route-3,10,37,11,2.4615298519228292,1,44,18,1.03,115
2025-07-26 14:57:50.633444,Route-4,11,19,28,2.9002276268606497,1,92,6,1.83,127
2025-07-26 14:57:50.633444,Route-5,3,13,37,2.482421771017693,0,69,18,2.01,88
2025-07-26 15:57:50.633444,Route-1,6,10,35,3.02489166406618,0,51,13,2.28,244
2025-07-26 15:57:50.633444,Route-2,14,28,16,2.45704402397603,0,48,9,0.88,165
2025-07-26 15:57:50.633444,Route-3,1,4,10,1.5883349356359662,0,93,7,1.83,67
2025-07-26 15:57:50.633444,Route-4,8,2,29,2.3900475188854435,0,95,12,0.52,136
2025-07-26 15:57:50.633444,Route-5,10,1,19,3.2531714627916237,0,25,6,1.53,165
2025-07-26 16:57:50.633444,Route-1,7,6,32,2.890222262698641,0,75,5,1.48,187
2025-07-26 16:57:50.633444,Route-2,2,24,19,1.7798725982364667,0,53,7,1.44,77
2025-07-26 16:57:50.633444,Route-3,12,10,22,1.9085902489546647,0,67,15,1.41,203
2025-07-26 16:57:50.633444,Route-4,4,41,38,3.0302932957454334,0,37,5,0.79,224
2025-07-26 16:57:50.633444,Route-5,5,17,30,2.4356020283624575,0,89,14,1.37,152
2025-07-26 17:57:50.633444,Route-1,10,40,28,1.9253601830423195,0,34,6,1.14,194
2025-07-26 17:57:50.633444,Route-2,2,21,14,1.7437558876685697,0,79,18,2.21,179
2025-07-26 17:57:50.633444,Route-3,1,10,30,3.30885097854725,0,27,11,2.16,67
2025-07-26 17:57:50.633444,Route-4,12,22,22,1.5863819743252285,0,77,18,1.94,163
2025-07-26 17:57:50.633444,Route-5,13,36,19,3.213002088605582,0,95,3,0.54,226
2025-07-26 18:57:50.633444,Route-1,8,32,11,2.6868360052821267,0,81,18,0.83,94
2025-07-26 18:57:50.633444,Route-2,9,27,23,3.470548021771118,0,31,2,1.39,116
2025-07-26 18:57:50.633444,Route-3,12,15,29,3.2109253535321027,0,94,19,1.77,211
2025-07-26 18:57:50.633444,Route-4,14,31,34,2.468695971667523,0,46,12,1.87,249
2025-07-26 18:57:50.633444,Route-5,4,9,24,3.1880832215026933,0,20,17,1.87,213
2025-07-26 19:57:50.633444,Route-1,12,15,25,2.925823752389442,1,43,6,1.96,245
2025-07-26 19:57:50.633444,Route-2,4,20,15,2.1851744079888338,0,88,10,1.13,215
2025-07-26 19:57:50.633444,Route-3,2,23,17,1.7375061372424203,0,48,2,2.43,144
2025-07-26 19:57:50.633444,Route-4,4,39,10,1.8372448881361034,1,64,9,2.2,244
2025-07-26 19:57:50.633444,Route-5,9,39,12,1.440743753736791,1,27,19,0.93,224
2025-07-26 20:57:50.633444,Route-1,4,36,17,1.7045206866308202,0,81,13,2.43,232
2025-07-26 20:57:50.633444,Route-2,5,0,33,2.8396065518007783,1,16,5,2.41,196
2025-07-26 20:57:50.633444,Route-3,13,24,35,3.2232669512939056,0,89,7,1.47,81
2025-07-26 20:57:50.633444,Route-4,10,33,24,2.7832897272279338,1,27,9,0.81,171
2025-07-26 20:57:50.633444,Route-5,5,36,13,1.8883139460970177,0,67,9,1.45,102
2025-07-26 21:57:50.633444,Route-1,11,40,14,2.5696264272775737,0,92,13,1.73,193
2025-07-26 21:57:50.633444,Route-2,8,12,11,1.8103054874981845,0,62,17,0.74,231
2025-07-26 21:57:50.633444,Route-3,7,5,39,2.497839368812926,1,84,2,1.5,200
2025-07-26 21:57:50.633444,Route-4,7,17,27,2.9992682260646095,0,66,10,2.17,222
2025-07-26 21:57:50.633444,Route-5,5,19,36,1.4436364520977019,0,67,3,0.76,196
2025-07-26 22:57:50.633444,Route-1,12,9,23,2.6406300936108824,0,72,16,2.12,103
2025-07-26 22:57:50.633444,Route-2,6,8,30,1.4348082143937146,0,34,12,0.73,226
2025-07-26 22:57:50.633444,Route-3,5,28,24,2.7929512875063818,0,70,18,2.2,183
2025-07-26 22:57:50.633444,Route-4,5,21,37,3.0957440521202324,0,28,15,2.2,212
2025-07-26 22:57:50.633444,Route-5,12,14,23,2.170777634928852,0,34,19,0.97,189
2025-07-26 23:57:50.633444,Route-1,10,4,31,3.007999601444204,0,33,13,0.74,203
2025-07-26 23:57:50.633444,Route-2,1,1,39,2.559868110023222,0,24,12,2.21,116
2025-07-26 23:57:50.633444,Route-3,2,23,36,2.4252018552699095,0,90,8,1.48,106
2025-07-26 23:57:50.633444,Route-4,7,38,30,3.002181252111908,0,22,8,1.8,205
2025-07-26 23:57:50.633444,Route-5,2,41,16,3.190570816920749,0,26,13,1.58,131
2025-07-27 00:57:50.633444,Route-1,10,20,22,2.151905144840207,0,24,13,0.71,117
2025-07-27 00:57:50.633444,Route-2,5,40,14,3.2364495593557923,0,38,7,2.03,201
2025-07-27 00:57:50.633444,Route-3,14,26,20,3.0163636098622915,0,41,17,1.33,93
2025-07-27 00:57:50.633444,Route-4,14,15,18,2.139510082407286,0,90,9,1.83,97
2025-07-27 00:57:50.633444,Route-5,12,43,15,2.584938259409323,0,61,19,0.72,125
2025-07-27 01:57:50.633444,Route-1,6,38,26,2.285137446161401,1,57,2,0.57,213
2025-07-27 01:57:50.633444,Route-2,6,32,24,2.855502621047412,0,22,8,1.53,162
2025-07-27 01:57:50.633444,Route-3,11,25,23,3.2598881122264434,0,75,18,0.6,182
2025-07-27 01:57:50.633444,Route-4,13,26,16,2.1171220694314035,0,37,9,0.7,57
2025-07-27 01:57:50.633444,Route-5,5,28,13,3.4266726747223313,0,67,13,0.9,90
2025-07-27 02:57:50.633444,Route-1,2,3,25,2.2192547972309526,0,79,3,2.34,215
2025-07-27 02:57:50.633444,Route-2,8,6,22,3.109214904893389,0,86,19,1.6,118
2025-07-27 02:57:50.633444,Route-3,0,15,30,2.1093390461121944,0,14,3,1.31,215
2025-07-27 02:57:50.633444,Route-4,12,0,21,1.9157537290246256,0,28,3,1.74,156
2025-07-27 02:57:50.633444,Route-5,0,15,12,2.876491061924837,0,54,17,2.41,52
2025-07-27 03:57:50.633444,Route-1,6,8,37,1.6913873698515542,0,19,5,2.27,62
2025-07-27 03:57:50.633444,Route-2,13,35,21,3.4577526031788395,0,37,3,0.51,208
2025-07-27 03:57:50.633444,Route-3,14,23,11,1.2659933926278357,0,78,18,1.09,244
2025-07-27 03:57:50.633444,Route-4,4,26,14,3.4463839983270237,1,22,11,0.66,148
2025-07-27 03:57:50.633444,Route-5,10,11,28,1.9893360146169905,1,37,7,1.49,190
2025-07-27 04:57:50.633444,Route-1,11,30,35,3.423927198947104,1,50,9,0.91,109
2025-07-27 04:57:50.633444,Route-2,3,39,16,2.0978058363398437,0,74,4,1.4,139
2025-07-27 04:57:50.633444,Route-3,3,31,16,1.4057386761892454,0,83,5,2.13,59
2025-07-27 04:57:50.633444,Route-4,14,2,35,1.962591804274806,0,22,7,1.44,134
2025-07-27 04:57:50.633444,Route-5,7,21,34,1.5556267662094228,0,56,5,0.57,145
2025-07-27 05:57:50.633444,Route-1,6,20,22,2.155085062939442,1,12,10,1.99,210
2025-07-27 05:57:50.633444,Route-2,3,20,20,3.3322561040248813,0,90,3,1.81,219
2025-07-27 05:57:50.633444,Route-3,3,39,39,3.0576932120169937,0,60,15,1.14,229
2025-07-27 05:57:50.633444,Route-4,4,23,16,2.781562134574431,0,11,6,2.42,180
2025-07-27 05:57:50.633444,Route-5,0,22,10,2.8586930240814397,0,36,18,2.04,184
2025-07-27 06:57:50.633444,Route-1,11,11,29,2.7794587944710063,0,34,11,2.46,241
2025-07-27 06:57:50.633444,Route-2,10,28,30,3.298888007704787,0,23,8,0.76,81
2025-07-27 06:57:50.633444,Route-3,6,26,12,1.2467316145948695,0,40,4,0.84,158
2025-07-27 06:57:50.633444,Route-4,4,14,28,1.4692490564580485,0,62,6,1.3,133
2025-07-27 06:57:50.633444,Route-5,14,32,27,1.3424686362244558,1,17,17,1.4,131
2025-07-27 07:57:50.633444,Route-1,13,44,25,1.527343441919486,0,99,7,1.89,83
2025-07-27 07:57:50.633444,Route-2,4,31,34,2.032432759221404,0,74,10,2.13,79
2025-07-27 07:57:50.633444,Route-3,14,39,26,3.1230804875320195,0,34,18,1.36,62
2025-07-27 07:57:50.633444,Route-4,10,17,36,2.8844099703680683,0,78,9,1.14,142
2025-07-27 07:57:50.633444,Route-5,1,2,18,3.4280346150534644,0,78,15,1.18,151
2025-07-27 08:57:50.633444,Route-1,8,18,28,1.8009929124165658,0,21,10,0.72,158
2025-07-27 08:57:50.633444,Route-2,10,31,24,1.8037440534399614,0,44,11,1.05,133
2025-07-27 08:57:50.633444,Route-3,14,6,24,1.2599360127401305,0,46,18,2.27,148
2025-07-27 08:57:50.633444,Route-4,6,8,35,3.0574539469666018,0,64,18,0.83,101
2025-07-27 08:57:50.633444,Route-5,1,0,15,1.2430581922201434,0,29,3,1.52,64
2025-07-27 09:57:50.633444,Route-1,7,37,27,3.0491815088220173,0,43,4,1.0,175
2025-07-27 09:57:50.633444,Route-2,7,33,12,3.016157276013585,0,57,4,1.18,57
2025-07-27 09:57:50.633444,Route-3,14,43,23,2.8040236829339458,0,51,13,0.73,156
2025-07-27 09:57:50.633444,Route-4,9,28,26,1.8486536175249613,0,25,6,1.78,92
2025-07-27 09:57:50.633444,Route-5,6,14,19,2.9092451618174664,0,26,16,1.89,72
2025-07-27 10:57:50.633444,Route-1,11,5,21,2.2299190610896877,0,76,3,1.38,225
2025-07-27 10:57:50.633444,Route-2,3,5,38,3.237475125634959,0,51,12,1.95,173
2025-07-27 10:57:50.633444,Route-3,7,43,28,2.5395989868052515,0,93,10,1.85,217
2025-07-27 10:57:50.633444,Route-4,9,44,23,1.9083572003439926,0,36,7,1.13,104
2025-07-27 10:57:50.633444,Route-5,12,29,14,1.2070319057951184,0,55,6,1.81,100
2025-07-27 11:57:50.633444,Route-1,0,29,22,2.3200716372386756,1,88,5,2.09,171
2025-07-27 11:57:50.633444,Route-2,0,15,34,3.4614670902771554,0,42,18,2.46,58
2025-07-27 11:57:50.633444,Route-3,2,39,31,3.3429959447588757,0,48,14,2.41,61
2025-07-27 11:57:50.633444,Route-4,13,39,10,2.2662018186235824,0,27,16,2.37,213
2025-07-27 11:57:50.633444,Route-5,11,4,27,2.146682326606208,0,74,17,0.7,95
2025-07-27 12:57:50.633444,Route-1,5,14,27,2.7646621458802274,0,11,6,1.75,158
2025-07-27 12:57:50.633444,Route-2,0,39,29,2.8045016978235333,0,41,19,1.97,130
2025-07-27 12:57:50.633444,Route-3,0,32,35,2.591781800375804,1,44,9,2.38,217
2025-07-27 12:57:50.633444,Route-4,2,28,39,1.9009703575300994,0,61,5,2.38,114
2025-07-27 12:57:50.633444,Route-5,1,11,32,1.4787077777001842,0,32,10,1.8,194
2025-07-27 13:57:50.633444,Route-1,1,43,34,2.1799358687136423,0,66,5,1.09,67
2025-07-27 13:57:50.633444,Route-2,5,39,25,1.4517740107857415,0,66,11,1.94,102
2025-07-27 13:57:50.633444,Route-3,7,1,26,2.6871989312037208,0,47,19,0.56,241
2025-07-27 13:57:50.633444,Route-4,14,8,14,2.4014524384577642,0,31,5,2.12,99
2025-07-27 13:57:50.633444,Route-5,3,27,18,3.205704976857298,0,73,10,2.12,86
2025-07-27 14:57:50.633444,Route-1,2,15,19,1.2499447147090406,0,63,7,1.45,207
2025-07-27 14:57:50.633444,Route-2,3,0,25,1.9228169844566927,0,86,17,1.66,140
2025-07-27 14:57:50.633444,Route-3,12,43,32,3.470844560130206,0,26,12,2.24,110
2025-07-27 14:57:50.633444,Route-4,3,37,16,3.0661301002063146,0,13,16,1.17,71
2025-07-27 14:57:50.633444,Route-5,6,2,26,1.8098524916828032,0,89,19,1.59,101
2025-07-27 15:57:50.633444,Route-1,11,9,23,3.0429238079917136,0,48,12,2.49,67
2025-07-27 15:57:50.633444,Route-2,4,0,28,1.607554974525885,0,62,6,2.09,233
2025-07-27 15:57:50.633444,Route-3,14,24,37,3.447747043488893,1,59,7,0.94,63
2025-07-27 15:57:50.633444,Route-4,2,2,38,1.9087825213974288,0,98,9,1.69,70
2025-07-27 15:57:50.633444,Route-5,8,2,16,2.5222932662744535,0,33,19,1.26,117
2025-07-27 16:57:50.633444,Route-1,9,8,23,1.9308781016584837,1,35,7,0.87,188
2025-07-27 16:57:50.633444,Route-2,7,21,35,1.986103417481126,0,19,7,2.21,156
2025-07-27 16:57:50.633444,Route-3,2,43,26,2.491143914223281,0,64,12,1.15,133
2025-07-27 16:57:50.633444,Route-4,10,11,22,2.4178802175295235,0,76,3,1.37,82
2025-07-27 16:57:50.633444,Route-5,2,10,18,2.0181020661788356,0,61,15,0.96,139
2025-07-27 17:57:50.633444,Route-1,9,2,31,2.3547323105060247,0,87,4,1.07,221
2025-07-27 17:57:50.633444,Route-2,4,19,13,3.151747925666655,1,14,7,0.98,177
2025-07-27 17:57:50.633444,Route-3,3,44,17,1.9180729079946925,0,88,6,2.24,180
2025-07-27 17:57:50.633444,Route-4,10,26,28,1.29815859355587,0,78,14,2.14,53
2025-07-27 17:57:50.633444,Route-5,11,31,23,1.581187724559002,0,44,4,0.54,186
2025-07-27 18:57:50.633444,Route-1,0,19,19,2.290671245090871,0,10,6,1.16,76
2025-07-27 18:57:50.633444,Route-2,2,8,26,3.120006935694544,0,78,5,1.74,151
2025-07-27 18:57:50.633444,Route-3,4,11,33,1.746703496769971,0,90,17,2.49,185
2025-07-27 18:57:50.633444,Route-4,10,34,34,2.1524797936069544,0,27,12,1.1,196
2025-07-27 18:57:50.633444,Route-5,12,17,28,2.5239891017742915,0,16,13,0.83,201
2025-07-27 19:57:50.633444,Route-1,10,9,39,2.745114602082659,0,67,19,1.82,158
2025-07-27 19:57:50.633444,Route-2,12,41,13,1.8853659024027896,0,91,6,1.36,185
2025-07-27 19:57:50.633444,Route-3,0,10,13,1.5280064517392118,0,57,6,1.76,62
2025-07-27 19:57:50.633444,Route-4,1,30,29,1.9110238573780551,0,71,15,0.84,119
2025-07-27 19:57:50.633444,Route-5,5,25,12,1.268843989131264,0,63,12,2.44,238
2025-07-27 20:57:50.633444,Route-1,8,29,29,2.8801451113029,0,17,13,0.56,196
2025-07-27 20:57:50.633444,Route-2,13,4,30,2.6133970836001614,0,82,18,0.73,133
2025-07-27 20:57:50.633444,Route-3,12,18,32,2.0476523512563043,0,32,12,2.23,244
2025-07-27 20:57:50.633444,Route-4,12,14,19,3.1317889232758964,0,26,4,0.7,67
2025-07-27 20:57:50.633444,Route-5,8,25,26,3.0485021583975533,0,84,2,2.05,226
2025-07-27 21:57:50.633444,Route-1,0,1,20,2.68969514391512,0,84,6,0.55,62
2025-07-27 21:57:50.633444,Route-2,9,27,28,1.4029570756960417,0,74,19,1.53,225
2025-07-27 21:57:50.633444,Route-3,0,9,17,1.4936098825933561,0,87,4,0.79,71
2025-07-27 21:57:50.633444,Route-4,13,40,21,1.2474378177994825,0,53,13,0.58,101
2025-07-27 21:57:50.633444,Route-5,11,19,36,1.529176449274729,0,17,17,0.52,104
2025-07-27 22:57:50.633444,Route-1,12,41,13,1.9909821668269336,0,28,11,1.16,222
2025-07-27 22:57:50.633444,Route-2,4,33,29,1.4326467080817478,0,68,11,1.74,164
2025-07-27 22:57:50.633444,Route-3,5,21,12,2.93490082782088,1,75,17,0.87,51
2025-07-27 22:57:50.633444,Route-4,9,36,30,1.905120374771358,0,43,16,1.72,134
2025-07-27 22:57:50.633444,Route-5,8,2,24,1.510264391435396,0,56,6,1.51,85
2025-07-27 23:57:50.633444,Route-1,5,29,32,1.744034124686693,0,17,6,0.57,248
2025-07-27 23:57:50.633444,Route-2,4,21,16,2.0253610067584296,0,65,11,1.85,92
2025-07-27 23:57:50.633444,Route-3,7,22,27,1.7524637183075025,0,55,11,1.36,184
2025-07-27 23:57:50.633444,Route-4,8,7,27,1.7052949003825018,0,53,14,0.56,80
2025-07-27 23:57:50.633444,Route-5,9,35,14,1.9952993739364397,0,60,6,0.64,210
2025-07-28 00:57:50.633444,Route-1,6,28,27,1.98901239499566,0,16,5,0.51,147
2025-07-28 00:57:50.633444,Route-2,8,1,11,1.4436375079934045,0,43,17,1.79,127
2025-07-28 00:57:50.633444,Route-3,5,17,34,1.8107802795374877,0,29,9,2.38,165
2025-07-28 00:57:50.633444,Route-4,12,41,28,1.5623478790575163,0,33,17,1.91,85
2025-07-28 00:57:50.633444,Route-5,4,16,35,1.8828533948262982,1,88,9,2.02,173
2025-07-28 01:57:50.633444,Route-1,14,15,31,2.3660100392924117,0,76,19,2.18,137
2025-07-28 01:57:50.633444,Route-2,6,7,27,2.563661472986051,0,31,14,2.13,204
2025-07-28 01:57:50.633444,Route-3,4,29,27,2.533510494822457,0,20,5,1.26,227
2025-07-28 01:57:50.633444,Route-4,1,35,37,1.3614799622473537,0,89,11,0.73,105
2025-07-28 01:57:50.633444,Route-5,7,43,38,3.301949313855009,0,23,6,1.31,56
2025-07-28 02:57:50.633444,Route-1,2,31,14,1.6201499105675232,0,74,18,1.26,176
2025-07-28 02:57:50.633444,Route-2,5,35,28,1.4958895485201,0,33,14,1.21,73
2025-07-28 02:57:50.633444,Route-3,1,39,36,3.3552757468636534,0,34,14,0.62,75
2025-07-28 02:57:50.633444,Route-4,7,32,33,1.7916420523491774,0,28,14,0.98,73
2025-07-28 02:57:50.633444,Route-5,9,30,12,2.6858436462284967,0,16,2,1.94,191
2025-07-28 03:57:50.633444,Route-1,14,43,25,2.5211681107742185,0,18,16,1.63,240
2025-07-28 03:57:50.633444,Route-2,13,34,32,1.208480859722143,0,24,15,2.0,63
2025-07-28 03:57:50.633444,Route-3,9,29,22,3.2835935819417728,0,23,5,1.22,181
2025-07-28 03:57:50.633444,Route-4,0,22,26,2.5812088102210824,0,64,3,0.86,141
2025-07-28 03:57:50.633444,Route-5,4,29,29,1.5806179481071156,0,68,15,0.95,127
2025-07-28 04:57:50.633444,Route-1,6,20,23,1.9903002139699744,0,24,15,1.22,63
2025-07-28 04:57:50.633444,Route-2,5,40,31,3.4899268287240686,0,85,17,1.61,85
2025-07-28 04:57:50.633444,Route-3,12,10,37,3.042628942343004,0,15,4,1.21,132
2025-07-28 04:57:50.633444,Route-4,11,31,29,1.698142250115244,1,40,2,1.61,69
2025-07-28 04:57:50.633444,Route-5,11,35,11,1.7739117598718253,0,63,14,0.9,237
2025-07-28 05:57:50.633444,Route-1,13,22,25,1.4803517160736974,0,99,5,2.24,109
2025-07-28 05:57:50.633444,Route-2,10,41,31,2.2693814758809787,0,38,19,0.99,147
2025-07-28 05:57:50.633444,Route-3,2,30,30,3.255363387284566,0,96,4,1.88,112
2025-07-28 05:57:50.633444,Route-4,1,32,16,1.2618544784841916,0,55,12,0.94,163
2025-07-28 05:57:50.633444,Route-5,0,17,12,1.7672716765509158,0,76,12,1.47,187
2025-07-28 06:57:50.633444,Route-1,6,19,38,1.3837751293780918,0,12,7,2.23,106
2025-07-28 06:57:50.633444,Route-2,14,21,22,2.6103440492204086,0,76,9,1.96,149
2025-07-28 06:57:50.633444,Route-3,12,6,39,2.6395919209978262,1,15,9,0.75,181
2025-07-28 06:57:50.633444,Route-4,12,27,36,1.712296715539956,0,11,13,0.87,90
2025-07-28 06:57:50.633444,Route-5,12,16,20,2.3265850818003013,0,88,14,1.63,124
2025-07-28 07:57:50.633444,Route-1,12,25,35,1.8819345314556388,0,63,6,1.12,161
2025-07-28 07:57:50.633444,Route-2,10,21,16,1.515244377747317,0,73,17,0.79,213
2025-07-28 07:57:50.633444,Route-3,6,35,18,2.6082014752178795,0,58,5,1.05,119
2025-07-28 07:57:50.633444,Route-4,4,27,14,3.0214670388629448,0,79,2,0.77,58
2025-07-28 07:57:50.633444,Route-5,3,29,19,2.4993304030080017,1,45,13,1.11,202
2025-07-28 08:57:50.633444,Route-1,9,2,31,2.8632437240960336,0,89,18,1.33,83
2025-07-28 08:57:50.633444,Route-2,5,18,18,3.1681880082601266,0,75,14,0.51,217
2025-07-28 08:57:50.633444,Route-3,7,15,30,1.856357187715284,0,90,14,0.63,178
2025-07-28 08:57:50.633444,Route-4,2,43,10,2.6644627534433605,0,17,8,2.35,227
2025-07-28 08:57:50.633444,Route-5,3,15,18,3.2835061838098785,1,97,13,0.58,216
2025-07-28 09:57:50.633444,Route-1,2,20,39,3.3364322733111518,0,80,9,1.74,129
2025-07-28 09:57:50.633444,Route-2,7,42,12,2.7882599034532474,0,66,18,1.03,235
2025-07-28 09:57:50.633444,Route-3,13,38,14,3.1307369197743755,0,51,4,1.53,235
2025-07-28 09:57:50.633444,Route-4,8,12,12,2.3282953908593282,1,36,18,1.4,114
2025-07-28 09:57:50.633444,Route-5,12,31,10,3.364257535439511,1,89,13,1.46,72
2025-07-28 10:57:50.633444,Route-1,0,1,20,2.4686685125779824,0,37,18,2.3,217
2025-07-28 10:57:50.633444,Route-2,8,21,10,1.7181369460497935,0,84,3,2.09,181
2025-07-28 10:57:50.633444,Route-3,5,21,15,1.8732718571018419,1,77,16,0.83,128
2025-07-28 10:57:50.633444,Route-4,4,44,21,1.8346134559799607,0,95,17,1.04,71
2025-07-28 10:57:50.633444,Route-5,9,28,36,1.4290741744627895,1,45,13,1.34,72
2025-07-28 11:57:50.633444,Route-1,6,15,32,2.036004481565046,0,95,2,1.55,225
2025-07-28 11:57:50.633444,Route-2,12,41,12,1.685991080153114,1,83,4,1.05,135
2025-07-28 11:57:50.633444,Route-3,5,37,13,2.6978826936427778,0,15,13,2.28,55
2025-07-28 11:57:50.633444,Route-4,10,40,36,3.2915719357129154,0,22,9,0.57,192
2025-07-28 11:57:50.633444,Route-5,3,3,16,3.362917141982555,0,33,12,1.7,210
2025-07-28 12:57:50.633444,Route-1,0,22,26,2.795513994711433,0,49,18,1.2,214
2025-07-28 12:57:50.633444,Route-2,11,35,15,1.8628389988660596,0,64,2,2.24,181
2025-07-28 12:57:50.633444,Route-3,5,20,20,3.138674248723801,0,30,17,0.69,168
2025-07-28 12:57:50.633444,Route-4,8,23,27,1.7541341757242268,0,11,17,1.23,177
2025-07-28 12:57:50.633444,Route-5,2,2,10,1.817640280489444,0,93,18,2.41,149
2025-07-28 13:57:50.633444,Route-1,4,21,26,1.2037185031072535,0,20,8,2.28,71
2025-07-28 13:57:50.633444,Route-2,8,22,30,1.7675848866305492,0,51,10,0.84,67
2025-07-28 13:57:50.633444,Route-3,2,13,34,2.435176047586516,0,99,9,0.79,70
2025-07-28 13:57:50.633444,Route-4,12,38,12,1.757990503305812,0,48,3,0.59,203
2025-07-28 13:57:50.633444,Route-5,7,24,11,2.4015322533095054,0,96,3,0.75,194
2025-07-28 14:57:50.633444,Route-1,13,28,12,1.924511774464623,0,11,3,1.11,58
2025-07-28 14:57:50.633444,Route-2,5,32,24,2.36219164354835,0,18,7,2.31,241
2025-07-28 14:57:50.633444,Route-3,11,24,30,2.604819850695198,0,75,17,1.61,219
2025-07-28 14:57:50.633444,Route-4,4,29,37,1.7753637954321508,0,69,4,1.44,142
2025-07-28 14:57:50.633444,Route-5,3,34,32,1.8220564847637712,0,65,13,0.65,177
2025-07-28 15:57:50.633444,Route-1,13,24,38,2.088501464940013,0,23,5,1.49,201
2025-07-28 15:57:50.633444,Route-2,7,12,31,2.5892976319272516,0,46,8,1.68,56
2025-07-28 15:57:50.633444,Route-3,10,15,30,2.462937084911168,0,37,7,2.32,249
2025-07-28 15:57:50.633444,Route-4,9,40,35,1.4621643614721842,1,91,2,1.71,85
2025-07-28 15:57:50.633444,Route-5,3,1,13,2.445029594115524,0,61,2,1.06,183
2025-07-28 16:57:50.633444,Route-1,5,4,38,1.95299786624087,0,19,12,2.18,68
2025-07-28 16:57:50.633444,Route-2,11,15,33,1.2155534993158923,0,23,13,0.56,166
2025-07-28 16:57:50.633444,Route-3,0,27,38,2.609790079104018,0,51,17,1.33,239
2025-07-28 16:57:50.633444,Route-4,10,31,10,2.4818668447818903,0,25,6,1.87,202
2025-07-28 16:57:50.633444,Route-5,0,34,26,3.0100631687358037,0,34,19,2.38,79
2025-07-28 17:57:50.633444,Route-1,3,5,35,2.362670823879262,0,65,19,0.8,230
2025-07-28 17:57:50.633444,Route-2,13,12,34,3.3119068723242355,0,13,19,0.91,53
2025-07-28 17:57:50.633444,Route-3,9,3,22,2.4268410860196297,0,29,4,1.82,164
2025-07-28 17:57:50.633444,Route-4,12,0,30,3.1108176888801626,0,41,3,1.42,233
2025-07-28 17:57:50.633444,Route-5,4,37,31,3.1821501243242247,0,34,17,1.17,203
2025-07-28 18:57:50.633444,Route-1,14,28,26,1.2494019346090297,0,43,18,1.02,154
2025-07-28 18:57:50.633444,Route-2,10,41,10,2.875764279443956,0,16,17,1.17,165
2025-07-28 18:57:50.633444,Route-3,3,6,16,2.4890226061796463,0,11,8,2.15,57
2025-07-28 18:57:50.633444,Route-4,9,33,13,3.045233456301593,0,94,9,0.66,122
2025-07-28 18:57:50.633444,Route-5,14,8,16,1.7566553239163047,0,73,3,1.33,106
2025-07-28 19:57:50.633444,Route-1,9,25,36,1.4510592213335967,0,80,14,2.24,205
2025-07-28 19:57:50.633444,Route-2,11,19,10,2.6828087338712763,0,81,19,0.7,182
2025-07-28 19:57:50.633444,Route-3,3,20,15,1.2999954958405335,1,59,12,1.72,238
2025-07-28 19:57:50.633444,Route-4,14,30,15,1.489539759338391,1,95,2,0.72,238
